RideID,BookingStatus,IncompleteRide,Rating
R001110,Completed,No,3
R001111,Completed,No,5
R001112,Completed,No,3
R001113,Incomplete,Yes,2
R001114,Completed,No,2
R001115,Incomplete,Yes,4
R001116,Completed,No,5
R001117,Completed,No,4
R001118,Completed,No,4
R001119,Cancelled,No,5
R001120,Completed,No,4
R001121,Completed,No,2
R001122,Completed,No,3
R001123,Completed,No,5
R001124,Completed,No,3
R001125,Completed,No,5
R001126,Completed,No,3
R001127,Cancelled,No,3
R001128,Completed,No,4
R001129,Completed,No,5
R001130,Cancelled,No,1
R001131,Completed,No,2
R001132,Incomplete,Yes,1
R001133,Completed,No,2
R001134,Completed,No,1
R001135,Completed,No,5
R001136,Incomplete,Yes,2
R001137,Completed,No,1
R001138,Completed,No,5
R001139,Completed,No,5
R001140,Completed,No,4
R001141,Completed,No,2
R001142,Completed,No,4
R001143,Completed,No,1
R001144,Cancelled,No,3
R001145,Completed,No,5
R001146,Completed,No,1
R001147,Cancelled,No,2
R001148,Incomplete,Yes,3
R001149,Completed,No,5
R001150,Cancelled,No,4
R001151,Completed,No,5
R001152,Completed,No,5
R001153,Completed,No,3
R001154,Completed,No,4
R001155,Completed,No,4
R001156,Completed,No,4
R001157,Incomplete,Yes,1
R001158,Cancelled,No,1
R001159,Completed,No,3
R001160,Completed,No,3
R001161,Completed,No,4
R001162,Completed,No,4
R001163,Completed,No,5
R001164,Completed,No,4
R001165,Completed,No,5
R001166,Completed,No,2
R001167,Completed,No,2
R001168,Incomplete,Yes,3
R001169,Cancelled,No,3
R001170,Completed,No,1
R001171,Completed,No,2
R001172,Incomplete,Yes,1
R001173,Completed,No,1
R001174,Completed,No,4
R001175,Completed,No,3
R001176,Completed,No,2
R001177,Completed,No,5
R001178,Completed,No,5
R001179,Completed,No,3
R001180,Cancelled,No,1
R001181,Completed,No,5
R001182,Completed,No,2
R001183,Completed,No,1
R001184,Completed,No,5
R001185,Cancelled,No,5
R001186,Cancelled,No,1
R001187,Completed,No,5
R001188,Completed,No,3
R001189,Incomplete,Yes,2
R001190,Completed,No,5
R001191,Completed,No,1
R001192,Completed,No,2
R001193,Completed,No,5
R001194,Incomplete,Yes,3
R001195,Completed,No,1
R001196,Incomplete,Yes,1
R001197,Cancelled,No,2
R001198,Completed,No,5
R001199,Completed,No,5
R001200,Completed,No,1
R001201,Incomplete,Yes,4
R001202,Completed,No,2
R001203,Completed,No,3
R001204,Completed,No,4
R001205,Completed,No,5
R001206,Incomplete,Yes,1
R001207,Completed,No,3
R001208,Incomplete,Yes,3
R001209,Completed,No,2
R001210,Completed,No,2
R001211,Completed,No,3
R001212,Completed,No,2
R001213,Completed,No,5
R001214,Cancelled,No,3
R001215,Completed,No,3
R001216,Completed,No,4
R001217,Completed,No,2
R001218,Completed,No,3
R001219,Completed,No,1
R001220,Cancelled,No,1
R001221,Completed,No,2
R001222,Completed,No,5
R001223,Completed,No,1
R001224,Completed,No,1
R001225,Completed,No,5
R001226,Completed,No,5
R001227,Completed,No,2
R001228,Completed,No,1
R001229,Completed,No,2
R001230,Incomplete,Yes,2
R001231,Completed,No,2
R001232,Incomplete,Yes,2
R001233,Cancelled,No,5
R001234,Completed,No,1
R001235,Completed,No,5
R001236,Completed,No,5
R001237,Completed,No,4
R001238,Completed,No,5
R001239,Completed,No,5
R001240,Completed,No,1
R001241,Completed,No,2
R001242,Completed,No,5
R001243,Completed,No,5
R001244,Incomplete,Yes,5
R001245,Completed,No,2
R001246,Completed,No,2
R001247,Cancelled,No,3
R001248,Completed,No,3
R001249,Completed,No,2
R001250,Incomplete,Yes,2
R001251,Completed,No,1
R001252,Incomplete,Yes,3
R001253,Completed,No,4
R001254,Completed,No,1
R001255,Completed,No,2
R001256,Completed,No,1
R001257,Cancelled,No,4
R001258,Completed,No,4
R001259,Completed,No,3
R001260,Completed,No,2
R001261,Completed,No,5
R001262,Completed,No,5
R001263,Cancelled,No,5
R001264,Cancelled,No,2
R001265,Completed,No,5
R001266,Completed,No,2
R001267,Cancelled,No,5
R001268,Completed,No,4
R001269,Incomplete,Yes,4
R001270,Completed,No,1
R001271,Completed,No,3
R001272,Completed,No,1
R001273,Completed,No,5
R001274,Incomplete,Yes,5
R001275,Completed,No,4
R001276,Completed,No,1
R001277,Completed,No,3
R001278,Incomplete,Yes,2
R001279,Completed,No,4
R001280,Completed,No,3
R001281,Completed,No,5
R001282,Completed,No,5
R001283,Completed,No,3
R001284,Completed,No,1
R001285,Completed,No,2
R001286,Completed,No,5
R001287,Incomplete,Yes,4
R001288,Completed,No,1
R001289,Completed,No,4
R001290,Completed,No,4
R001291,Completed,No,1
R001292,Incomplete,Yes,1
R001293,Completed,No,1
R001294,Completed,No,5
R001295,Completed,No,5
R001296,Completed,No,2
R001297,Completed,No,2
R001298,Completed,No,4
R001299,Completed,No,1
R001300,Completed,No,3
R001301,Incomplete,Yes,1
R001302,Completed,No,3
R001303,Cancelled,No,5
R001304,Incomplete,Yes,5
R001305,Completed,No,1
R001306,Cancelled,No,5
R001307,Completed,No,4
R001308,Completed,No,2
R001309,Completed,No,3
R001310,Completed,No,1
R001311,Cancelled,No,3
R001312,Completed,No,3
R001313,Completed,No,5
R001314,Cancelled,No,1
R001315,Completed,No,5
R001316,Completed,No,3
R001317,Incomplete,Yes,4
R001318,Incomplete,Yes,5
R001319,Completed,No,3
R001320,Cancelled,No,4
R001321,Completed,No,2
R001322,Completed,No,5
R001323,Completed,No,4
R001324,Incomplete,Yes,1
R001325,Incomplete,Yes,1
R001326,Incomplete,Yes,3
R001327,Completed,No,3
R001328,Completed,No,4
R001329,Completed,No,1
R001330,Completed,No,4
R001331,Completed,No,2
R001332,Completed,No,4
R001333,Completed,No,1
R001334,Cancelled,No,2
R001335,Completed,No,2
R001336,Completed,No,2
R001337,Completed,No,4
R001338,Completed,No,2
R001339,Incomplete,Yes,4
R001340,Completed,No,1
R001341,Completed,No,1
R001342,Completed,No,2
R001343,Completed,No,4
R001344,Completed,No,5
R001345,Cancelled,No,2
R001346,Incomplete,Yes,5
R001347,Completed,No,5
R001348,Completed,No,2
R001349,Completed,No,2
R001350,Cancelled,No,1
R001351,Completed,No,5
R001352,Completed,No,1
R001353,Completed,No,5
R001354,Completed,No,4
R001355,Incomplete,Yes,2
R001356,Completed,No,5
R001357,Completed,No,5
R001358,Completed,No,3
R001359,Incomplete,Yes,2
R001360,Incomplete,Yes,4
R001361,Completed,No,2
R001362,Completed,No,5
R001363,Completed,No,4
R001364,Completed,No,2
R001365,Completed,No,5
R001366,Completed,No,3
R001367,Completed,No,1
R001368,Incomplete,Yes,3
R001369,Cancelled,No,4
R001370,Completed,No,2
R001371,Completed,No,2
R001372,Incomplete,Yes,2
R001373,Completed,No,5
R001374,Completed,No,2
R001375,Completed,No,3
R001376,Completed,No,4
R001377,Cancelled,No,5
R001378,Completed,No,1
R001379,Completed,No,5
R001380,Completed,No,4
R001381,Completed,No,2
R001382,Completed,No,5
R001383,Completed,No,2
R001384,Completed,No,1
R001385,Completed,No,3
R001386,Completed,No,1
R001387,Completed,No,3
R001388,Completed,No,1
R001389,Completed,No,3
R001390,Completed,No,5
R001391,Cancelled,No,5
R001392,Completed,No,5
R001393,Completed,No,5
R001394,Completed,No,5
R001395,Completed,No,3
R001396,Incomplete,Yes,3
R001397,Completed,No,1
R001398,Completed,No,2
R001399,Completed,No,4
R001400,Incomplete,Yes,4
R001401,Completed,No,1
R001402,Incomplete,Yes,4
R001403,Incomplete,Yes,5
R001404,Completed,No,5
R001405,Completed,No,5
R001406,Completed,No,4
R001407,Completed,No,4
R001408,Cancelled,No,5
R001409,Incomplete,Yes,3
R001410,Completed,No,1
R001411,Cancelled,No,4
R001412,Incomplete,Yes,1
R001413,Completed,No,5
R001414,Completed,No,3
R001415,Completed,No,5
R001416,Completed,No,2
R001417,Completed,No,3
R001418,Cancelled,No,1
R001419,Incomplete,Yes,3
R001420,Completed,No,5
R001421,Incomplete,Yes,4
R001422,Completed,No,4
R001423,Completed,No,4
R001424,Completed,No,1
R001425,Incomplete,Yes,4
R001426,Completed,No,5
R001427,Completed,No,2
R001428,Completed,No,3
R001429,Completed,No,5
R001430,Completed,No,3
R001431,Completed,No,3
R001432,Completed,No,4
R001433,Completed,No,3
R001434,Completed,No,2
R001435,Completed,No,2
R001436,Completed,No,4
R001437,Completed,No,2
R001438,Completed,No,1
R001439,Completed,No,5
R001440,Completed,No,1
R001441,Completed,No,3
R001442,Completed,No,2
R001443,Cancelled,No,5
R001444,Completed,No,5
R001445,Completed,No,2
R001446,Cancelled,No,3
R001447,Completed,No,1
R001448,Completed,No,1
R001449,Cancelled,No,4
R001450,Completed,No,1
R001451,Incomplete,Yes,1
R001452,Incomplete,Yes,5
R001453,Completed,No,3
R001454,Completed,No,5
R001455,Cancelled,No,2
R001456,Completed,No,2
R001457,Completed,No,3
R001458,Completed,No,2
R001459,Completed,No,1
R001460,Completed,No,1
R001461,Completed,No,2
R001462,Completed,No,4
R001463,Completed,No,2
R001464,Completed,No,5
R001465,Completed,No,1
R001466,Completed,No,2
R001467,Completed,No,1
R001468,Completed,No,1
R001469,Completed,No,4
R001470,Cancelled,No,4
R001471,Incomplete,Yes,2
R001472,Cancelled,No,5
R001473,Completed,No,2
R001474,Completed,No,3
R001475,Incomplete,Yes,4
R001476,Incomplete,Yes,1
R001477,Completed,No,4
R001478,Completed,No,3
R001479,Completed,No,4
R001480,Completed,No,1
R001481,Incomplete,Yes,2
R001482,Completed,No,1
R001483,Completed,No,2
R001484,Completed,No,1
R001485,Cancelled,No,4
R001486,Completed,No,1
R001487,Cancelled,No,2
R001488,Completed,No,4
R001489,Completed,No,4
R001490,Completed,No,4
R001491,Completed,No,1
R001492,Completed,No,1
R001493,Completed,No,1
R001494,Completed,No,2
R001495,Completed,No,1
R001496,Completed,No,5
R001497,Completed,No,4
R001498,Completed,No,4
R001499,Incomplete,Yes,1
R001500,Completed,No,3
R001501,Completed,No,3
R001502,Cancelled,No,2
R001503,Completed,No,5
R001504,Cancelled,No,3
R001505,Completed,No,3
R001506,Completed,No,4
R001507,Completed,No,3
R001508,Completed,No,4
R001509,Completed,No,1
R001510,Completed,No,1
R001511,Cancelled,No,1
R001512,Cancelled,No,4
R001513,Completed,No,1
R001514,Completed,No,1
R001515,Completed,No,4
R001516,Cancelled,No,4
R001517,Cancelled,No,2
R001518,Completed,No,4
R001519,Completed,No,4
R001520,Completed,No,4
R001521,Completed,No,2
R001522,Completed,No,4
R001523,Cancelled,No,2
R001524,Completed,No,4
R001525,Completed,No,5
R001526,Completed,No,2
R001527,Completed,No,3
R001528,Completed,No,2
R001529,Cancelled,No,5
R001530,Completed,No,1
R001531,Completed,No,5
R001532,Completed,No,2
R001533,Completed,No,4
R001534,Cancelled,No,1
R001535,Completed,No,3
R001536,Completed,No,1
R001537,Completed,No,3
R001538,Cancelled,No,4
R001539,Incomplete,Yes,1
R001540,Completed,No,3
R001541,Incomplete,Yes,5
R001542,Completed,No,4
R001543,Cancelled,No,1
R001544,Completed,No,3
R001545,Incomplete,Yes,3
R001546,Completed,No,4
R001547,Incomplete,Yes,2
R001548,Completed,No,5
R001549,Cancelled,No,3
R001550,Completed,No,4
R001551,Completed,No,1
R001552,Completed,No,4
R001553,Cancelled,No,3
R001554,Completed,No,1
R001555,Completed,No,5
R001556,Cancelled,No,2
R001557,Incomplete,Yes,5
R001558,Completed,No,2
R001559,Completed,No,1
R001560,Completed,No,4
R001561,Completed,No,5
R001562,Completed,No,5
R001563,Completed,No,2
R001564,Completed,No,1
R001565,Completed,No,3
R001566,Completed,No,2
R001567,Completed,No,3
R001568,Completed,No,4
R001569,Completed,No,5
R001570,Incomplete,Yes,3
R001571,Completed,No,4
R001572,Completed,No,2
R001573,Completed,No,4
R001574,Completed,No,3
R001575,Completed,No,3
R001576,Completed,No,5
R001577,Completed,No,4
R001578,Completed,No,2
R001579,Completed,No,2
R001580,Completed,No,4
R001581,Completed,No,5
R001582,Completed,No,4
R001583,Completed,No,2
R001584,Completed,No,2
R001585,Completed,No,5
R001586,Completed,No,2
R001587,Completed,No,1
R001588,Completed,No,5
R001589,Cancelled,No,4
R001590,Incomplete,Yes,1
R001591,Incomplete,Yes,1
R001592,Completed,No,3
R001593,Completed,No,4
R001594,Completed,No,3
R001595,Completed,No,3
R001596,Completed,No,3
R001597,Completed,No,5
R001598,Incomplete,Yes,4
R001599,Completed,No,2
R001600,Completed,No,1
R001601,Completed,No,5
R001602,Completed,No,4
R001603,Completed,No,3
R001604,Completed,No,2
R001605,Completed,No,2
R001606,Completed,No,3
R001607,Completed,No,4
R001608,Completed,No,4
R001609,Completed,No,2
R001610,Completed,No,1
R001611,Completed,No,4
R001612,Completed,No,2
R001613,Completed,No,5
R001614,Completed,No,1
R001615,Completed,No,5
R001616,Completed,No,1
R001617,Completed,No,1
R001618,Incomplete,Yes,1
R001619,Completed,No,3
R001620,Completed,No,4
R001621,Completed,No,4
R001622,Cancelled,No,3
R001623,Incomplete,Yes,4
R001624,Completed,No,4
R001625,Completed,No,3
R001626,Cancelled,No,5
R001627,Completed,No,5
R001628,Completed,No,2
R001629,Completed,No,5
R001630,Completed,No,3
R001631,Completed,No,3
R001632,Completed,No,5
R001633,Completed,No,4
R001634,Completed,No,5
R001635,Completed,No,3
R001636,Completed,No,3
R001637,Completed,No,3
R001638,Cancelled,No,3
R001639,Cancelled,No,2
R001640,Completed,No,1
R001641,Incomplete,Yes,3
R001642,Incomplete,Yes,3
R001643,Incomplete,Yes,1
R001644,Completed,No,4
R001645,Incomplete,Yes,3
R001646,Cancelled,No,2
R001647,Completed,No,5
R001648,Completed,No,1
R001649,Completed,No,4
R001650,Completed,No,3
R001651,Cancelled,No,4
R001652,Completed,No,3
R001653,Completed,No,5
R001654,Completed,No,3
R001655,Cancelled,No,2
R001656,Completed,No,3
R001657,Completed,No,3
R001658,Cancelled,No,3
R001659,Incomplete,Yes,4
R001660,Completed,No,5
R001661,Completed,No,5
R001662,Incomplete,Yes,5
R001663,Completed,No,3
R001664,Completed,No,5
R001665,Completed,No,1
R001666,Completed,No,5
R001667,Completed,No,3
R001668,Completed,No,3
R001669,Completed,No,4
R001670,Completed,No,3
R001671,Completed,No,1
R001672,Completed,No,4
R001673,Cancelled,No,1
R001674,Incomplete,Yes,3
R001675,Completed,No,1
R001676,Completed,No,4
R001677,Completed,No,3
R001678,Completed,No,1
R001679,Completed,No,5
R001680,Cancelled,No,2
R001681,Completed,No,3
R001682,Completed,No,1
R001683,Completed,No,3
R001684,Completed,No,3
R001685,Cancelled,No,2
R001686,Completed,No,3
R001687,Completed,No,3
R001688,Completed,No,3
R001689,Completed,No,5
R001690,Completed,No,2
R001691,Completed,No,1
R001692,Cancelled,No,2
R001693,Cancelled,No,2
R001694,Completed,No,2
R001695,Cancelled,No,2
R001696,Completed,No,4
R001697,Completed,No,5
R001698,Completed,No,5
R001699,Completed,No,3
R001700,Completed,No,4
R001701,Completed,No,1
R001702,Completed,No,4
R001703,Completed,No,3
R001704,Completed,No,3
R001705,Completed,No,2
R001706,Completed,No,3
R001707,Completed,No,3
R001708,Completed,No,4
R001709,Completed,No,5
R001710,Completed,No,4
R001711,Completed,No,2
R001712,Completed,No,1
R001713,Completed,No,2
R001714,Completed,No,1
R001715,Incomplete,Yes,2
R001716,Completed,No,1
R001717,Completed,No,5
R001718,Completed,No,5
R001719,Completed,No,3
R001720,Completed,No,3
R001721,Cancelled,No,4
R001722,Completed,No,3
R001723,Completed,No,5
R001724,Completed,No,3
R001725,Completed,No,3
R001726,Cancelled,No,5
R001727,Completed,No,2
R001728,Cancelled,No,5
R001729,Cancelled,No,2
R001730,Completed,No,2
R001731,Completed,No,2
R001732,Completed,No,5
R001733,Completed,No,5
R001734,Cancelled,No,2
R001735,Incomplete,Yes,2
R001736,Completed,No,4
R001737,Incomplete,Yes,1
R001738,Completed,No,2
R001739,Completed,No,3
R001740,Completed,No,3
R001741,Completed,No,3
R001742,Completed,No,3
R001743,Completed,No,4
R001744,Completed,No,1
R001745,Completed,No,4
R001746,Completed,No,5
R001747,Completed,No,1
R001748,Completed,No,1
R001749,Cancelled,No,4
R001750,Completed,No,1
R001751,Completed,No,1
R001752,Completed,No,3
R001753,Completed,No,4
R001754,Completed,No,4
R001755,Completed,No,5
R001756,Completed,No,5
R001757,Completed,No,2
R001758,Completed,No,4
R001759,Cancelled,No,5
R001760,Incomplete,Yes,2
R001761,Completed,No,3
R001762,Completed,No,4
R001763,Completed,No,2
R001764,Completed,No,3
R001765,Completed,No,1
R001766,Completed,No,4
R001767,Completed,No,1
R001768,Completed,No,4
R001769,Completed,No,3
R001770,Cancelled,No,1
R001771,Completed,No,2
R001772,Completed,No,3
R001773,Completed,No,1
R001774,Incomplete,Yes,2
R001775,Completed,No,1
R001776,Completed,No,1
R001777,Completed,No,2
R001778,Incomplete,Yes,4
R001779,Completed,No,3
R001780,Completed,No,4
R001781,Completed,No,5
R001782,Completed,No,5
R001783,Completed,No,3
R001784,Completed,No,3
R001785,Completed,No,2
R001786,Completed,No,1
R001787,Completed,No,5
R001788,Completed,No,3
R001789,Completed,No,1
R001790,Completed,No,3
R001791,Completed,No,3
R001792,Incomplete,Yes,5
R001793,Completed,No,3
R001794,Completed,No,2
R001795,Completed,No,3
R001796,Incomplete,Yes,3
R001797,Completed,No,1
R001798,Completed,No,3
R001799,Completed,No,5
R001800,Completed,No,1
R001801,Completed,No,4
R001802,Completed,No,4
R001803,Completed,No,4
R001804,Completed,No,5
R001805,Completed,No,3
R001806,Cancelled,No,2
R001807,Completed,No,2
R001808,Incomplete,Yes,1
R001809,Completed,No,2
R001810,Completed,No,3
R001811,Completed,No,5
R001812,Cancelled,No,5
R001813,Completed,No,1
R001814,Completed,No,5
R001815,Completed,No,4
R001816,Cancelled,No,3
R001817,Incomplete,Yes,2
R001818,Completed,No,5
R001819,Completed,No,1
R001820,Completed,No,4
R001821,Completed,No,5
R001822,Completed,No,4
R001823,Completed,No,5
R001824,Completed,No,3
R001825,Completed,No,1
R001826,Completed,No,4
R001827,Completed,No,2
R001828,Completed,No,5
R001829,Incomplete,Yes,5
R001830,Completed,No,4
R001831,Completed,No,3
R001832,Incomplete,Yes,4
R001833,Completed,No,2
R001834,Completed,No,2
R001835,Completed,No,4
R001836,Completed,No,1
R001837,Cancelled,No,4
R001838,Completed,No,5
R001839,Completed,No,4
R001840,Incomplete,Yes,2
R001841,Incomplete,Yes,3
R001842,Cancelled,No,1
R001843,Completed,No,5
R001844,Cancelled,No,1
R001845,Incomplete,Yes,3
R001846,Completed,No,3
R001847,Completed,No,1
R001848,Completed,No,5
R001849,Cancelled,No,5
R001850,Incomplete,Yes,4
R001851,Completed,No,1
R001852,Completed,No,2
R001853,Completed,No,5
R001854,Completed,No,3
R001855,Completed,No,4
R001856,Completed,No,3
R001857,Completed,No,3
R001858,Completed,No,1
R001859,Completed,No,3
R001860,Completed,No,2
R001861,Completed,No,2
R001862,Cancelled,No,1
R001863,Completed,No,5
R001864,Incomplete,Yes,3
R001865,Completed,No,1
R001866,Completed,No,3
R001867,Completed,No,3
R001868,Completed,No,1
R001869,Completed,No,1
R001870,Incomplete,Yes,5
R001871,Completed,No,5
R001872,Completed,No,5
R001873,Completed,No,5
R001874,Completed,No,4
R001875,Cancelled,No,2
R001876,Completed,No,4
R001877,Completed,No,1
R001878,Completed,No,4
R001879,Cancelled,No,2
R001880,Completed,No,5
R001881,Completed,No,2
R001882,Completed,No,3
R001883,Completed,No,1
R001884,Completed,No,5
R001885,Completed,No,2
R001886,Completed,No,4
R001887,Completed,No,4
R001888,Completed,No,1
R001889,Incomplete,Yes,1
R001890,Completed,No,3
R001891,Completed,No,5
R001892,Incomplete,Yes,5
R001893,Completed,No,3
R001894,Completed,No,1
R001895,Cancelled,No,1
R001896,Cancelled,No,1
R001897,Cancelled,No,2
R001898,Completed,No,3
R001899,Completed,No,5
R001900,Completed,No,2
R001901,Completed,No,5
R001902,Completed,No,1
R001903,Completed,No,3
R001904,Completed,No,3
R001905,Completed,No,1
R001906,Completed,No,1
R001907,Cancelled,No,5
R001908,Completed,No,2
R001909,Incomplete,Yes,4
R001910,Incomplete,Yes,4
R001911,Incomplete,Yes,5
R001912,Completed,No,2
R001913,Completed,No,2
R001914,Completed,No,3
R001915,Completed,No,2
R001916,Completed,No,3
R001917,Completed,No,3
R001918,Completed,No,5
R001919,Completed,No,3
R001920,Completed,No,5
R001921,Completed,No,4
R001922,Completed,No,2
R001923,Completed,No,5
R001924,Completed,No,5
R001925,Incomplete,Yes,2
R001926,Completed,No,3
R001927,Completed,No,3
R001928,Cancelled,No,2
R001929,Cancelled,No,5
R001930,Completed,No,3
R001931,Completed,No,5
R001932,Completed,No,1
R001933,Completed,No,4
R001934,Cancelled,No,4
R001935,Completed,No,5
R001936,Completed,No,1
R001937,Completed,No,5
